finance_id ,basic_salary,tax_id,account_number,staff_id,allowances,bank_name
FIN-3601,11341,GHA-2077813593-8,5164497601234,2602,2426,First Atlantic Bank
FIN-3602,5918,GHA-0802469061-5,8787858563,2603,818,GCB Bank
FIN-3603,10957,GHA-0695820912-3,1918124745088,2604,1903,Stanbic Bank Ghana
FIN-3604,3249,GHA-2863344232-2,0543574948,2605,2583,Stanbic Bank Ghana
FIN-3605,3876,GHA-0178591668-6,2084842490,2606,1130,Access Bank Ghana
FIN-3606,4447,GHA-1490303959-0,3222713018,2607,968,UBA Ghana
FIN-3607,10951,GHA-1905246976-6,091103910301,2608,2702,Republic Bank Ghana
FIN-3608,8019,GHA-8755756868-1,1620435907,2609,1336,Fidelity Bank Ghana
FIN-3609,10846,GHA-5328539745-1,2286769589,2610,2577,CalBank
FIN-3610,9674,GHA-4930996620-6,570220036295,2611,1972,First Atlantic Bank
FIN-3611,13805,GHA-3396039629-3,66777235250,2612,1579,Stanbic Bank Ghana
FIN-3612,14217,GHA-1251360868-4,97641822550,2613,2733,Fidelity Bank Ghana
FIN-3613,13484,GHA-1407031499-5,8594210686,2614,2799,Absa Bank Ghana
FIN-3614,8740,GHA-8986302970-9,0337681407,2615,2021,Ecobank Ghana
FIN-3615,13028,GHA-9585066681-6,8552004638,2616,1475,Ecobank Ghana
FIN-3616,13600,GHA-8158510958-7,00280135650,2617,2684,First Atlantic Bank
FIN-3617,7190,GHA-1710530217-2,5860815031330,2618,2810,Ecobank Ghana
FIN-3618,2607,GHA-7406439856-7,598933938435,2619,2917,Absa Bank Ghana
FIN-3619,6526,GHA-9741473355-4,2025689032,2620,2418,Republic Bank Ghana
FIN-3620,4422,GHA-8938257087-8,013380362387,2621,1358,UBA Ghana
FIN-3621,13704,GHA-5633024235-8,434167087391,2622,1191,Ecobank Ghana
FIN-3622,11286,GHA-8237434449-3,803217984262,2623,1237,Stanbic Bank Ghana
FIN-3623,5371,GHA-5477629763-9,10363032751,2624,1399,CalBank
FIN-3624,9546,GHA-9960105591-2,1729719388436,2625,2884,Access Bank Ghana
FIN-3625,5629,GHA-3590224858-9,600470876670,2626,2594,Access Bank Ghana
FIN-3626,6356,GHA-9679559495-5,9416934836,2627,2994,Access Bank Ghana
FIN-3627,12054,GHA-4244379916-5,830605628126,2628,2858,UBA Ghana
FIN-3628,3326,GHA-5705376830-2,3760138055048,2629,1174,Republic Bank Ghana
FIN-3629,11251,GHA-7699589726-2,0830449982304,2630,1805,Absa Bank Ghana
FIN-3630,9731,GHA-3366785170-3,9084632137759,2631,2116,CalBank
FIN-3631,13870,GHA-1407811319-2,9431419169,2632,1545,UBA Ghana
FIN-3632,14750,GHA-9111653669-6,061867908590,2633,1222,Absa Bank Ghana
FIN-3633,7380,GHA-7211488045-2,5797557130392,2634,1066,UBA Ghana
FIN-3634,10842,GHA-7078499043-8,98824762087,2635,1646,GCB Bank
FIN-3635,10097,GHA-8670027953-7,243838979647,2636,2096,UBA Ghana
FIN-3636,6425,GHA-0442785939-3,805188954792,2637,380,Stanbic Bank Ghana
FIN-3637,6268,GHA-4213045696-7,3385626751191,2638,645,First Atlantic Bank
FIN-3638,9433,GHA-5946367989-0,5590487214247,2639,1961,Absa Bank Ghana
FIN-3639,11165,GHA-3145401647-9,1344555667550,2640,822,CalBank
FIN-3640,4245,GHA-7309063610-2,14514512477,2641,1218,Fidelity Bank Ghana
FIN-3641,5084,GHA-5787687489-6,4918739225,2642,2441,Fidelity Bank Ghana
FIN-3642,12074,GHA-2917412441-3,233401476532,2643,2373,Ecobank Ghana
FIN-3643,8096,GHA-7018563974-6,7149460237308,2644,2609,CalBank
FIN-3644,6679,GHA-3422758793-3,7222813923644,2645,2042,Republic Bank Ghana
FIN-3645,3513,GHA-5804994381-6,01244306544,2646,1364,Access Bank Ghana
FIN-3646,5532,GHA-8816627684-6,28295553693,2647,2081,GCB Bank
FIN-3647,14953,GHA-1264498495-6,1382995304673,2648,991,First Atlantic Bank
FIN-3648,12182,GHA-9966906035-1,1301428648,2649,1525,GCB Bank
FIN-3649,9943,GHA-5748210715-8,6989815476780,2650,1820,UBA Ghana
FIN-3650,5349,GHA-0614695745-2,95627912839,2651,1869,Absa Bank Ghana
FIN-3651,9610,GHA-5641217092-8,3038022355512,2652,2365,Ecobank Ghana
FIN-3652,5049,GHA-0214938576-8,064334971970,2653,1194,First Atlantic Bank
FIN-3653,5438,GHA-5565613738-1,0261878078,2654,1123,Absa Bank Ghana
FIN-3654,5043,GHA-2914878431-2,41304608213,2655,2042,UBA Ghana
FIN-3655,6791,GHA-8833794905-2,67093756185,2656,1739,GCB Bank
FIN-3656,12361,GHA-4022090908-6,8231079099,2657,374,Absa Bank Ghana
FIN-3657,4447,GHA-1408729645-0,1226194587,2658,2672,First Atlantic Bank
FIN-3658,10739,GHA-7093071232-5,645157908582,2659,2707,Ecobank Ghana
FIN-3659,8513,GHA-8113602331-0,148485588409,2660,1444,Absa Bank Ghana
FIN-3660,10906,GHA-6790326094-6,0079752020230,2661,718,Stanbic Bank Ghana
FIN-3661,9725,GHA-3326551977-2,0894506214,2662,422,Stanbic Bank Ghana
FIN-3662,9742,GHA-2368254148-0,7049715595934,2663,1887,Absa Bank Ghana
FIN-3663,5118,GHA-3100339401-6,3380463238,2664,2392,Stanbic Bank Ghana
FIN-3664,5400,GHA-4302510907-0,8810724369620,2665,1001,Absa Bank Ghana
FIN-3665,9992,GHA-7071003853-9,286980779505,2666,1071,UBA Ghana
FIN-3666,8195,GHA-9673925727-7,0475109076557,2667,1217,Republic Bank Ghana
FIN-3667,9868,GHA-2941734458-8,800210143701,2668,2781,Stanbic Bank Ghana
FIN-3668,8464,GHA-9420570553-2,13947106478,2669,1588,Ecobank Ghana
FIN-3669,13726,GHA-4072587367-7,5663425318537,2670,825,GCB Bank
FIN-3670,4886,GHA-3706328202-1,6256259023243,2671,468,Absa Bank Ghana
FIN-3671,9646,GHA-5621938557-0,9057646784115,2672,2930,First Atlantic Bank
FIN-3672,9175,GHA-4619080520-9,8987121041,2673,672,GCB Bank
FIN-3673,11300,GHA-1947495112-7,0323498642,2674,2890,Access Bank Ghana
FIN-3674,7146,GHA-9970628869-1,440197680373,2675,2586,Stanbic Bank Ghana
FIN-3675,6004,GHA-9079606812-5,9127208283,2676,919,UBA Ghana
FIN-3676,4382,GHA-6783428022-4,4431607717,2677,2692,Access Bank Ghana
FIN-3677,4008,GHA-2376338537-0,83974624241,2678,915,Stanbic Bank Ghana
FIN-3678,3749,GHA-2806934077-5,2170542283916,2679,2022,UBA Ghana
FIN-3679,4630,GHA-2349328430-0,2495992688824,2680,1011,Access Bank Ghana
FIN-3680,12660,GHA-6890453047-3,3723848121,2681,2877,Access Bank Ghana
FIN-3681,6562,GHA-7747460635-2,52428890830,2682,1756,Fidelity Bank Ghana
FIN-3682,6204,GHA-8374271018-1,96270429841,2683,2053,Republic Bank Ghana
FIN-3683,11323,GHA-0643394029-0,470112397249,2684,344,Republic Bank Ghana
FIN-3684,5462,GHA-6065093498-1,7740138475830,2685,2970,Stanbic Bank Ghana
FIN-3685,6065,GHA-9752123565-1,0833341056,2686,2832,Stanbic Bank Ghana
FIN-3686,12726,GHA-4179165756-5,39732211149,2687,1624,First Atlantic Bank
FIN-3687,5724,GHA-0530566479-5,7771070106,2688,1649,First Atlantic Bank
FIN-3688,9434,GHA-4442163115-6,558874465323,2689,428,UBA Ghana
FIN-3689,8180,GHA-7364122780-3,3629388926784,2690,2004,UBA Ghana
FIN-3690,6464,GHA-3972295995-9,7190824763,2691,751,UBA Ghana
FIN-3691,9231,GHA-8480700478-4,8378653520,2692,1018,Stanbic Bank Ghana
FIN-3692,5515,GHA-2240615649-6,4021974708083,2693,1906,First Atlantic Bank
FIN-3693,4403,GHA-8571475567-0,570542940803,2694,2703,First Atlantic Bank
FIN-3694,5389,GHA-1275471906-2,2150661111241,2695,1700,Ecobank Ghana
FIN-3695,6193,GHA-8093793795-7,7683140464,2696,2525,Stanbic Bank Ghana
FIN-3696,14396,GHA-8782007500-6,9595281315014,2697,1610,Republic Bank Ghana
FIN-3697,6659,GHA-6307538014-6,5250561606,2698,1905,CalBank
FIN-3698,8288,GHA-5180440734-8,88460970171,2699,2534,Ecobank Ghana
FIN-3699,7628,GHA-3658934723-7,0859874029785,2700,2536,Fidelity Bank Ghana
FIN-3700,4006,GHA-5801356331-2,0579315985442,2701,2861,UBA Ghana
FIN-3701,5583,GHA-8544731128-8,267507580731,2702,2519,GCB Bank
FIN-3702,5181,GHA-9783357009-9,8089264074,2703,1818,Republic Bank Ghana
FIN-3703,10127,GHA-7714358148-0,9087163432548,2704,1906,GCB Bank
FIN-3704,12988,GHA-5717336528-3,496691534141,2705,2039,Access Bank Ghana
FIN-3705,14385,GHA-5597215898-3,7651756485,2706,2043,Stanbic Bank Ghana
FIN-3706,12814,GHA-6398075679-2,863034017150,2707,2174,Stanbic Bank Ghana
FIN-3707,8826,GHA-6076633835-2,4358707728,2708,415,First Atlantic Bank
FIN-3708,3802,GHA-6068565701-2,95040002894,2709,1872,Fidelity Bank Ghana
FIN-3709,10168,GHA-8612409902-1,87809511111,2710,1906,Stanbic Bank Ghana
FIN-3710,13889,GHA-5313352555-3,5962730019202,2711,2660,Fidelity Bank Ghana
FIN-3711,8684,GHA-6112209694-0,87566313693,2712,853,Fidelity Bank Ghana
FIN-3712,14683,GHA-1304229679-1,0829704175499,2713,1491,Ecobank Ghana
FIN-3713,7435,GHA-5071150356-3,521238731067,2714,2214,Access Bank Ghana
FIN-3714,5974,GHA-1902434693-2,3623822611016,2715,1737,UBA Ghana
FIN-3715,6835,GHA-3207548847-5,093500756913,2716,1228,UBA Ghana
FIN-3716,4812,GHA-5544228125-6,6502163104183,2717,1933,Stanbic Bank Ghana
FIN-3717,5523,GHA-3897717668-8,473611255993,2718,953,Stanbic Bank Ghana
FIN-3718,4291,GHA-4997515356-3,141336903278,2719,1665,Stanbic Bank Ghana
FIN-3719,13074,GHA-7790578648-3,98751477822,2720,2218,Fidelity Bank Ghana
FIN-3720,3855,GHA-2613341217-2,586322504723,2721,1430,GCB Bank
FIN-3721,11253,GHA-6604428389-9,4892735219084,2722,1097,First Atlantic Bank
FIN-3722,11938,GHA-9500904485-8,85499524712,2723,947,CalBank
FIN-3723,12320,GHA-5439287423-3,301403715561,2724,1293,Access Bank Ghana
FIN-3724,3602,GHA-4255849730-0,5132314118295,2725,2140,Ecobank Ghana
FIN-3725,10071,GHA-9995931239-4,9081504648,2726,1030,UBA Ghana
FIN-3726,11227,GHA-2247392124-4,4165066481882,2727,2182,Stanbic Bank Ghana
FIN-3727,5691,GHA-0714895075-6,774688579965,2728,536,Ecobank Ghana
FIN-3728,2776,GHA-1313687230-0,1557134313381,2729,2046,Republic Bank Ghana
FIN-3729,9079,GHA-8064240896-9,041877518613,2730,2686,GCB Bank
FIN-3730,10268,GHA-7492116103-5,64924056884,2731,2206,Access Bank Ghana
FIN-3731,14537,GHA-5092737103-4,9338156930,2732,2301,Absa Bank Ghana
FIN-3732,14647,GHA-5642506670-3,120876580009,2733,1655,Republic Bank Ghana
FIN-3733,10246,GHA-8046145511-5,606262485161,2734,812,Ecobank Ghana
FIN-3734,7605,GHA-2639671392-1,92484353227,2735,769,UBA Ghana
FIN-3735,6086,GHA-7821517693-1,9823192568,2736,1021,Absa Bank Ghana
FIN-3736,8135,GHA-1786150458-2,301602641018,2737,502,CalBank
FIN-3737,4122,GHA-1630424109-5,9562763416,2738,863,GCB Bank
FIN-3738,4681,GHA-7395561985-1,8573661365957,2739,2610,CalBank
FIN-3739,8577,GHA-4174830952-5,89189767454,2740,1696,Ecobank Ghana
FIN-3740,11138,GHA-8345957886-8,6714569433,2741,2131,First Atlantic Bank
FIN-3741,4611,GHA-8957601878-4,18753671781,2742,1746,Stanbic Bank Ghana
FIN-3742,3229,GHA-9257709199-1,91242908484,2743,632,Access Bank Ghana
FIN-3743,13617,GHA-5543454182-0,10267084414,2744,2778,CalBank
FIN-3744,13555,GHA-5676362876-8,4647389745123,2745,963,Stanbic Bank Ghana
FIN-3745,12044,GHA-9849205472-1,4020626782,2746,1921,Stanbic Bank Ghana
FIN-3746,5990,GHA-7019195083-7,4288661608665,2747,2178,Republic Bank Ghana
FIN-3747,14043,GHA-9472375733-8,44507586602,2748,2061,Absa Bank Ghana
FIN-3748,3138,GHA-1745315188-7,2814382398,2749,660,Stanbic Bank Ghana
FIN-3749,10485,GHA-1575598537-0,64406063556,2750,1721,Access Bank Ghana
FIN-3750,9296,GHA-6039092454-0,33389790556,2751,832,GCB Bank
FIN-3751,4958,GHA-1438652557-6,708857343950,2752,1058,Stanbic Bank Ghana
FIN-3752,3620,GHA-9910181659-7,6299678019,2753,2558,CalBank
FIN-3753,3759,GHA-3677919767-1,6199969493906,2754,666,Stanbic Bank Ghana
FIN-3754,7197,GHA-1458341748-0,85681866013,2755,2065,Access Bank Ghana
FIN-3755,5203,GHA-7444900870-2,440787163408,2756,1714,UBA Ghana
FIN-3756,11894,GHA-1983079787-3,3458056291341,2757,2508,First Atlantic Bank
FIN-3757,2579,GHA-6643525808-1,7704006564421,2758,2269,Absa Bank Ghana
FIN-3758,7615,GHA-6057880400-4,284263410164,2759,2275,GCB Bank
FIN-3759,10705,GHA-2654796375-8,325343052602,2760,395,GCB Bank
FIN-3760,6095,GHA-5981472738-5,758379187837,2761,2744,GCB Bank
FIN-3761,10090,GHA-9387670253-3,25247148853,2762,1070,Fidelity Bank Ghana
FIN-3762,8589,GHA-9183741433-9,53131595828,2763,2031,CalBank
FIN-3763,13232,GHA-3190909370-9,810798458370,2764,1314,Stanbic Bank Ghana
FIN-3764,4790,GHA-7974022363-9,854552074623,2765,877,UBA Ghana
FIN-3765,12957,GHA-5400147628-1,80967236935,2766,2174,Ecobank Ghana
FIN-3766,3799,GHA-7039169299-1,17718814707,2767,2360,Stanbic Bank Ghana
FIN-3767,13653,GHA-6947125912-0,775145639830,2768,768,GCB Bank
FIN-3768,14052,GHA-4676580852-3,55635738906,2769,608,Ecobank Ghana
FIN-3769,13798,GHA-6220175220-5,5773090287865,2770,1008,Ecobank Ghana
FIN-3770,3120,GHA-6677999823-7,955358884212,2771,2251,Fidelity Bank Ghana
FIN-3771,12543,GHA-9485371268-9,3022425854117,2772,2568,Ecobank Ghana
FIN-3772,5672,GHA-8188554695-7,1462068014661,2773,993,Fidelity Bank Ghana
FIN-3773,4185,GHA-2523294094-7,596829343548,2774,387,Access Bank Ghana
FIN-3774,3192,GHA-1051824124-7,3614481942759,2775,2078,GCB Bank
FIN-3775,4037,GHA-6624696813-1,3763132108559,2776,377,First Atlantic Bank
FIN-3776,4137,GHA-2569658304-6,66860949867,2777,2816,Republic Bank Ghana
FIN-3777,2834,GHA-6955124029-5,498354520336,2778,2014,Fidelity Bank Ghana
FIN-3778,4261,GHA-2114269367-6,9388328077119,2779,2996,Absa Bank Ghana
FIN-3779,5026,GHA-4047997707-1,732095820666,2780,780,Republic Bank Ghana
FIN-3780,5174,GHA-7712713238-5,594953010404,2781,313,Absa Bank Ghana
FIN-3781,9962,GHA-9576052534-3,050994971256,2782,430,Absa Bank Ghana
FIN-3782,3112,GHA-2976562362-0,4680555912,2783,2924,Absa Bank Ghana
FIN-3783,6685,GHA-4923614407-7,785458942384,2784,2000,Access Bank Ghana
FIN-3784,10503,GHA-7540653026-6,473438697340,2785,1932,Stanbic Bank Ghana
FIN-3785,10210,GHA-9163711150-2,06459190581,2786,488,Fidelity Bank Ghana
FIN-3786,9886,GHA-9698246318-7,4684682284,2787,2286,CalBank
FIN-3787,7107,GHA-4768146070-3,3391429828,2788,1117,GCB Bank
FIN-3788,4720,GHA-5680746804-7,7542313661,2789,2640,First Atlantic Bank
FIN-3789,3657,GHA-4608349317-8,362892498171,2790,2721,Republic Bank Ghana
FIN-3790,8005,GHA-4729512934-7,76957306151,2791,1439,Absa Bank Ghana
FIN-3791,7682,GHA-2985483442-2,27142843309,2792,1153,Fidelity Bank Ghana
FIN-3792,14310,GHA-2844843535-4,7092147856513,2793,907,First Atlantic Bank
FIN-3793,5191,GHA-2840318878-2,2444609705745,2794,2412,First Atlantic Bank
FIN-3794,8262,GHA-8950296508-4,5727633339,2795,656,Ecobank Ghana
FIN-3795,13807,GHA-6535218768-2,8213245344,2796,493,First Atlantic Bank
FIN-3796,4549,GHA-3627276419-0,640836638362,2797,1046,Fidelity Bank Ghana
FIN-3797,4893,GHA-9173211400-8,89270587865,2798,2037,Absa Bank Ghana
FIN-3798,4688,GHA-6446562262-4,126809786659,2799,852,Stanbic Bank Ghana
FIN-3799,7832,GHA-6995419931-4,43036120853,2800,1677,Fidelity Bank Ghana
FIN-3800,6686,GHA-5312259883-6,2624287557177,2801,1735,Ecobank Ghana
FIN-3801,2695,GHA-2790230058-7,799690204933,2802,2579,Republic Bank Ghana
FIN-3802,8105,GHA-5670085496-7,04056218069,2803,1410,UBA Ghana
FIN-3803,7293,GHA-6388536024-7,7203516222632,2804,618,Ecobank Ghana
FIN-3804,3020,GHA-3502497224-0,4343984352,2805,467,Access Bank Ghana
FIN-3805,12547,GHA-7160323765-5,27745663579,2806,2731,Stanbic Bank Ghana
FIN-3806,2765,GHA-8214955912-1,97677943156,2807,2316,Access Bank Ghana
FIN-3807,4176,GHA-0657650397-0,83931451561,2808,686,Stanbic Bank Ghana
FIN-3808,3539,GHA-9662337320-9,881127401344,2809,830,Absa Bank Ghana
FIN-3809,4401,GHA-2411432193-1,0810019000,2810,2716,First Atlantic Bank
FIN-3810,8931,GHA-3419058896-1,5853093503,2811,1444,UBA Ghana
FIN-3811,5122,GHA-2923087413-9,042393730952,2812,2262,Fidelity Bank Ghana
FIN-3812,3934,GHA-6430859801-8,0115719386062,2813,2172,Stanbic Bank Ghana
FIN-3813,3628,GHA-6828264387-8,5938671200947,2814,1930,Access Bank Ghana
FIN-3814,11800,GHA-3008911486-9,8008244225,2815,779,CalBank
FIN-3815,9958,GHA-1093175282-3,2637988694361,2816,647,First Atlantic Bank
FIN-3816,12751,GHA-1556981058-6,737958703827,2817,953,Stanbic Bank Ghana
FIN-3817,10239,GHA-4817433515-6,9088757682,2818,1712,Ecobank Ghana
FIN-3818,8109,GHA-5690759319-6,8105833084,2819,766,CalBank
FIN-3819,5777,GHA-2210477966-9,6302830712,2820,2157,First Atlantic Bank
FIN-3820,3623,GHA-7091037016-5,0035249624,2821,1169,Absa Bank Ghana
FIN-3821,9763,GHA-7385414229-8,958985754424,2822,1337,CalBank
FIN-3822,3843,GHA-0395786667-0,81747945035,2823,2599,UBA Ghana
FIN-3823,2740,GHA-2507749834-7,034286306111,2824,815,Stanbic Bank Ghana
FIN-3824,3435,GHA-9909624285-9,5676159836910,2825,2457,Absa Bank Ghana
FIN-3825,5785,GHA-4029527158-7,525178831538,2826,367,Absa Bank Ghana
FIN-3826,3479,GHA-0331792744-1,188045014225,2827,2935,GCB Bank
FIN-3827,8753,GHA-9758145702-1,202962143551,2828,2210,Fidelity Bank Ghana
FIN-3828,8679,GHA-9639055218-6,6985514685533,2829,2493,First Atlantic Bank
FIN-3829,10706,GHA-2502967809-3,415845653783,2830,741,Fidelity Bank Ghana
FIN-3830,13404,GHA-1050128316-4,4011483942748,2831,705,GCB Bank
FIN-3831,10790,GHA-2248590407-7,067405035092,2832,2455,CalBank
FIN-3832,11210,GHA-7958171248-7,791248338313,2833,779,Republic Bank Ghana
FIN-3833,12670,GHA-8529614174-7,563711266474,2834,2103,Ecobank Ghana
FIN-3834,12527,GHA-0671151833-8,3688112547,2835,1744,Absa Bank Ghana
FIN-3835,6112,GHA-7389363717-3,8806328978,2836,914,Absa Bank Ghana
FIN-3836,14605,GHA-0358118399-3,61107742692,2837,2292,First Atlantic Bank
FIN-3837,11938,GHA-0513889303-0,441061053156,2838,850,Ecobank Ghana
FIN-3838,11452,GHA-9598390720-9,868581652975,2839,1482,CalBank
FIN-3839,5476,GHA-1054221183-3,93725266873,2840,2753,Access Bank Ghana
FIN-3840,12431,GHA-3433184185-1,4719885678,2841,2819,Access Bank Ghana
FIN-3841,7231,GHA-6945805818-8,702862806070,2842,1073,Absa Bank Ghana
FIN-3842,5893,GHA-7351319294-0,057263374931,2843,2370,UBA Ghana
FIN-3843,11143,GHA-7254017725-2,82468496562,2844,1596,GCB Bank
FIN-3844,5787,GHA-6308246692-9,647800010875,2845,1946,Fidelity Bank Ghana
FIN-3845,10101,GHA-2291795003-1,2229143860,2846,1208,First Atlantic Bank
FIN-3846,14354,GHA-8848473374-2,43397303273,2847,2672,GCB Bank
FIN-3847,3844,GHA-6609842849-6,964072021141,2848,2520,GCB Bank
FIN-3848,14249,GHA-2861178951-0,2838513761,2849,1169,UBA Ghana
FIN-3849,6530,GHA-0024969405-3,2399580580388,2850,1486,Republic Bank Ghana
FIN-3850,14285,GHA-4553728367-6,6819016880,2851,2183,Ecobank Ghana
FIN-3851,8482,GHA-5599396762-8,3347516191005,2852,1713,GCB Bank
FIN-3852,14162,GHA-2224895988-4,06011983300,2853,417,UBA Ghana
FIN-3853,6020,GHA-5277636991-8,5606928778026,2854,1183,Stanbic Bank Ghana
FIN-3854,7866,GHA-7750700617-6,2633502513,2855,308,CalBank
FIN-3855,13671,GHA-5552296695-1,6717509679,2856,2377,CalBank
FIN-3856,12533,GHA-9994288101-7,06155831681,2857,1736,Republic Bank Ghana
FIN-3857,7386,GHA-3719978060-3,48438269366,2858,1164,First Atlantic Bank
FIN-3858,9980,GHA-5176539167-9,6367692006812,2859,2701,CalBank
FIN-3859,3826,GHA-4045417092-9,8154844156426,2860,534,CalBank
FIN-3860,11920,GHA-5824141536-4,85688033688,2861,1983,GCB Bank
FIN-3861,12130,GHA-5356191343-3,54545885961,2862,2996,Fidelity Bank Ghana
FIN-3862,2891,GHA-8797194703-4,4674638003529,2863,2898,First Atlantic Bank
FIN-3863,7263,GHA-8969699249-8,547230378844,2864,2908,First Atlantic Bank
FIN-3864,3966,GHA-5122429892-0,77984909968,2865,2492,Ecobank Ghana
FIN-3865,5288,GHA-5170517556-4,452827264660,2866,2468,Stanbic Bank Ghana
FIN-3866,8055,GHA-6526131201-0,1821967407,2867,2793,Republic Bank Ghana
FIN-3867,8756,GHA-2697926134-1,948715471861,2868,2256,Republic Bank Ghana
FIN-3868,5193,GHA-7550109153-2,3430751338710,2869,1474,UBA Ghana
FIN-3869,7169,GHA-3907730929-4,2895956253974,2870,722,Ecobank Ghana
FIN-3870,11027,GHA-4958557541-0,552462391389,2871,1458,Ecobank Ghana
FIN-3871,8484,GHA-5473215808-4,92370109917,2872,2504,CalBank
FIN-3872,5804,GHA-8590126431-2,761307102264,2873,2420,GCB Bank
FIN-3873,13489,GHA-0355286571-1,176933979923,2874,902,Fidelity Bank Ghana
FIN-3874,11970,GHA-7926113330-1,6212055541547,2875,2917,Fidelity Bank Ghana
FIN-3875,8543,GHA-1556475135-3,488931024874,2876,1324,GCB Bank
FIN-3876,3817,GHA-9274414761-4,120076754855,2877,1325,GCB Bank
FIN-3877,8498,GHA-6762541502-2,13718483807,2878,644,Republic Bank Ghana
FIN-3878,6655,GHA-1509754167-7,88118570911,2879,2776,UBA Ghana
FIN-3879,8429,GHA-9280536846-0,38500197540,2880,2700,Absa Bank Ghana
FIN-3880,5457,GHA-3637492802-4,2097380056,2881,1201,Fidelity Bank Ghana
FIN-3881,7582,GHA-9328235993-4,89594569004,2882,1337,GCB Bank
FIN-3882,12613,GHA-1452208018-1,50307379277,2883,1229,UBA Ghana
FIN-3883,7287,GHA-7555474463-9,3593758907,2884,531,Fidelity Bank Ghana
FIN-3884,11961,GHA-9952000418-0,758844664626,2885,2560,UBA Ghana
FIN-3885,13033,GHA-2074047280-9,87585993532,2886,1625,First Atlantic Bank
FIN-3886,3949,GHA-6195706496-6,0650468886,2887,1922,Access Bank Ghana
FIN-3887,4059,GHA-9882560094-5,27691255691,2888,1350,First Atlantic Bank
FIN-3888,13169,GHA-8946723457-4,2142085886,2889,2828,Republic Bank Ghana
FIN-3889,11571,GHA-6520283444-2,854382437454,2890,593,Ecobank Ghana
FIN-3890,2524,GHA-1992302135-8,59021751106,2891,1827,UBA Ghana
FIN-3891,13924,GHA-8085769318-0,6764560092619,2892,1361,Ecobank Ghana
FIN-3892,9514,GHA-8122457512-7,842702496860,2893,2155,Republic Bank Ghana
FIN-3893,3798,GHA-1282172177-9,312486973169,2894,1553,First Atlantic Bank
FIN-3894,4684,GHA-1525344501-4,5271073596,2895,390,GCB Bank
FIN-3895,5547,GHA-7328006509-6,5082213703,2896,2784,Fidelity Bank Ghana
FIN-3896,5367,GHA-9449405787-3,5778429236,2897,2899,CalBank
FIN-3897,10593,GHA-4259334242-4,5069202776409,2898,1606,Absa Bank Ghana
FIN-3898,3056,GHA-4940996127-5,6594966074,2899,2837,Ecobank Ghana
FIN-3899,2887,GHA-8779369554-1,3933627028,2900,2063,Stanbic Bank Ghana
FIN-3900,4180,GHA-7637107739-0,6754165634,2901,311,Stanbic Bank Ghana
FIN-3901,6719,GHA-2322751931-7,5480291294545,2902,1080,Access Bank Ghana
FIN-3902,7725,GHA-8493826847-5,2874244927,2903,401,Stanbic Bank Ghana
FIN-3903,10432,GHA-8913402711-0,27102183381,2904,2854,Access Bank Ghana
FIN-3904,12038,GHA-8457712355-3,8236132819059,2905,1837,Republic Bank Ghana
FIN-3905,11800,GHA-3922983644-9,166076284325,2906,616,Stanbic Bank Ghana
FIN-3906,14865,GHA-6240125033-1,2077043796,2907,2597,UBA Ghana
FIN-3907,8363,GHA-8869534780-7,0784759555,2908,2568,Fidelity Bank Ghana
FIN-3908,10130,GHA-4478964126-0,671387031628,2909,2858,Stanbic Bank Ghana
FIN-3909,14486,GHA-5964751099-2,7933120449,2910,1326,First Atlantic Bank
FIN-3910,6313,GHA-1515149722-9,712963763139,2911,1021,Access Bank Ghana
FIN-3911,5610,GHA-7994010861-6,714793197809,2912,2636,GCB Bank
FIN-3912,13268,GHA-2014838415-4,3089733581,2913,2653,GCB Bank
FIN-3913,9744,GHA-1664113938-3,940208397661,2914,726,UBA Ghana
FIN-3914,11460,GHA-6810984806-2,0198726841,2915,2471,UBA Ghana
FIN-3915,9045,GHA-1327215412-8,347642818242,2916,1982,First Atlantic Bank
FIN-3916,3430,GHA-7307738228-1,51139096082,2917,2220,Stanbic Bank Ghana
FIN-3917,6799,GHA-9730639122-7,056964789592,2918,2521,Absa Bank Ghana
FIN-3918,13168,GHA-2935385087-1,4681410243,2919,1135,Access Bank Ghana
