employee_id,other_names,last_name,age,position,date_joined,phone_number,gender,employee_status,department_code,email_address
10175,Lina Sofia,Schmidt,27,Analyst,2024-06-02,233506474833,Female,Inactive,OPS,Lina.Sofia.Schmidt@roblox.com
10176,Ella Chiamaka Ella,Dubois,31,Analyst,2020-08-11,233413496439,Female,Active,CST,Ella.Chiamaka.Ella.Dubois@roblox.com
10177,Naomi Ella Sofia,Garcia,41,Executive,2015-10-13,233301166723,Female,Inactive,CST,Naomi.Ella.Sofia.Garcia@roblox.com
10178,Mateo Elijah,Ivanov,49,Consultant,2022-05-15,233454069626,Male,On Leave,HR,Mateo.Elijah.Ivanov@roblox.com
10179,Ethan Arjun Hiroshi,Lopez,39,Developer,2018-04-08,233592193902,Male,Active,PRD,Ethan.Arjun.Hiroshi.Lopez@roblox.com
10180,Chiamaka Sofia Ananya,Dubois,50,Consultant,2016-10-12,233494011838,Female,Inactive,FIN,Chiamaka.Sofia.Ananya.Dubois@roblox.com
10181,Daniel Liam,Silva,44,Executive,2018-10-03,233388095141,Male,Inactive,FIN,Daniel.Liam.Silva@roblox.com
10182,Maria Akosua,Hassan,38,Assistant,2019-03-02,233280817990,Female,Active,DAT,Maria.Akosua.Hassan@roblox.com
10183,Naomi Aisha Olivia,Adjei,33,Developer,2023-10-25,233254139044,Female,Active,FIN,Naomi.Aisha.Olivia.Adjei@roblox.com
10184,Yaw Ethan Yaw,Badu,52,Assistant,2022-06-30,233298421582,Male,Active,OPS,Yaw.Ethan.Yaw.Badu@roblox.com
10185,Alexander Noah,Lee,26,Assistant,2017-01-07,233317750349,Male,Active,HR,Alexander.Noah.Lee@roblox.com
10186,Chiamaka Maria,Williams,54,Analyst,2024-04-12,233501966540,Female,Active,FIN,Chiamaka.Maria.Williams@roblox.com
10187,Michael Yaw Daniel,Okafor,29,Manager,2023-02-07,233520111025,Male,Active,FIN,Michael.Yaw.Daniel.Okafor@roblox.com
10188,Sebastian Andres,Lee,37,Developer,2016-02-07,233556938736,Male,Active,HR,Sebastian.Andres.Lee@roblox.com
10189,Sebastian Hiroshi Luca,Johnson,60,Assistant,2021-05-10,233503708874,Male,Active,FIN,Sebastian.Hiroshi.Luca.Johnson@roblox.com
10190,Kwame Daniel Ethan,Anderson,32,Assistant,2016-04-04,233493539117,Male,On Leave,OPS,Kwame.Daniel.Ethan.Anderson@roblox.com
10191,Noah Carlos Sebastian,Osei,56,Manager,2020-08-21,233541083517,Male,Inactive,MKT,Noah.Carlos.Sebastian.Osei@roblox.com
10192,Michael Wei,Williams,26,Analyst,2018-07-11,233214794148,Male,Active,ENG,Michael.Wei.Williams@roblox.com
10193,Isaac Nathan,Campbell,34,Manager,2016-11-05,233484459318,Male,Inactive,HR,Isaac.Nathan.Campbell@roblox.com
10194,Kofi Samuel,Kim,28,Executive,2016-12-12,233241766160,Male,Inactive,MKT,Kofi.Samuel.Kim@roblox.com
10195,Fatima Abena Aisha,Khan,39,Assistant,2020-09-20,233393284909,Female,On Leave,MKT,Fatima.Abena.Aisha.Khan@roblox.com
10196,Sebastian Wei Kwame,Kim,47,Analyst,2021-04-24,233333113995,Male,On Leave,CST,Sebastian.Wei.Kwame.Kim@roblox.com
10197,Akosua Lina,Garcia,50,Developer,2020-11-27,233427923376,Female,Active,CST,Akosua.Lina.Garcia@roblox.com
10198,Daniel Mateo Liam,Anderson,45,Executive,2020-09-26,233287409523,Male,Active,DAT,Daniel.Mateo.Liam.Anderson@roblox.com
10199,Hiroshi Samuel Kojo,Johnson,41,Analyst,2020-04-04,233275728122,Male,On Leave,PRD,Hiroshi.Samuel.Kojo.Johnson@roblox.com
10200,Ava Olivia,Adjei,31,Executive,2025-02-11,233514593515,Female,Inactive,HR,Ava.Olivia.Adjei@roblox.com
10201,Daniel Wei,Martinez,43,Analyst,2018-09-20,233466337353,Male,On Leave,DAT,Daniel.Wei.Martinez@roblox.com
10202,Jean Michael Noah,Kim,52,Executive,2017-10-12,233359633966,Male,On Leave,MKT,Jean.Michael.Noah.Kim@roblox.com
10203,Yusuf Samuel Andres,Owusu,55,Assistant,2016-11-02,233229250300,Male,Active,HR,Yusuf.Samuel.Andres.Owusu@roblox.com
10204,Chiamaka Charlotte,Brown,45,Analyst,2020-09-13,233278372651,Female,On Leave,CST,Chiamaka.Charlotte.Brown@roblox.com
10205,Sakura Chen Ananya,Mensah,42,Developer,2018-10-13,233598836587,Female,Active,OPS,Sakura.Chen.Ananya.Mensah@roblox.com
10206,Chen Charlotte Sophia,Dubois,29,Executive,2019-11-04,233460870961,Female,Active,DAT,Chen.Charlotte.Sophia.Dubois@roblox.com
10207,Olivia Hannah,Brown,41,Manager,2022-04-18,233255741033,Female,On Leave,PRD,Olivia.Hannah.Brown@roblox.com
10208,Naomi Sophia,Anderson,49,Manager,2017-10-01,233404631999,Female,Active,OPS,Naomi.Sophia.Anderson@roblox.com
10209,Alexander Mohammed Alexander,Martinez,54,Assistant,2023-12-21,233472439366,Male,Inactive,ENG,Alexander.Mohammed.Alexander.Martinez@roblox.com
10210,Lina Grace Charlotte,Hassan,60,Analyst,2016-10-10,233416515384,Female,Inactive,MKT,Lina.Grace.Charlotte.Hassan@roblox.com
10211,Hiroshi David Mateo,Garcia,32,Executive,2020-03-16,233353700755,Male,On Leave,CST,Hiroshi.David.Mateo.Garcia@roblox.com
10212,Grace Victoria,Patel,23,Analyst,2017-01-06,233551830784,Female,Active,FIN,Grace.Victoria.Patel@roblox.com
10213,Arjun Isaac,Campbell,43,Manager,2022-02-06,233236185179,Male,Active,HR,Arjun.Isaac.Campbell@roblox.com
10214,Mia Mia Adwoa,Silva,48,Consultant,2018-05-31,233569782782,Female,Active,HR,Mia.Mia.Adwoa.Silva@roblox.com
10215,Wei Kojo Andres,Silva,41,Consultant,2018-08-02,233308462480,Male,On Leave,HR,Wei.Kojo.Andres.Silva@roblox.com
10216,Yaw Sebastian Ethan,Brown,58,Executive,2019-11-24,233536969935,Male,On Leave,FIN,Yaw.Sebastian.Ethan.Brown@roblox.com
10217,Kofi Nathan Samuel,Campbell,56,Manager,2015-07-19,233282310318,Male,On Leave,CST,Kofi.Nathan.Samuel.Campbell@roblox.com
10218,Olivia Mia Isabella,Campbell,57,Executive,2020-05-14,233222463727,Female,On Leave,PRD,Olivia.Mia.Isabella.Campbell@roblox.com
10219,Fatima Sakura,Anderson,34,Executive,2021-09-06,233529335506,Female,Inactive,HR,Fatima.Sakura.Anderson@roblox.com
10220,Zara Chen Ananya,Boateng,58,Assistant,2019-04-10,233445585478,Female,Active,PRD,Zara.Chen.Ananya.Boateng@roblox.com
10221,Mohammed Luca,Campbell,51,Executive,2017-05-31,233439326779,Male,Inactive,ENG,Mohammed.Luca.Campbell@roblox.com
10222,Yaw Carlos Kojo,Campbell,44,Assistant,2023-01-15,233469434646,Male,On Leave,HR,Yaw.Carlos.Kojo.Campbell@roblox.com
10223,Liam David Elijah,Williams,52,Consultant,2022-12-23,233211106624,Male,On Leave,ENG,Liam.David.Elijah.Williams@roblox.com
10224,Lina Ananya,Boateng,50,Consultant,2019-10-29,233274010764,Female,Active,DAT,Lina.Ananya.Boateng@roblox.com
10225,Sofia Fatima Maria,Silva,43,Analyst,2024-03-21,233492795673,Female,On Leave,MKT,Sofia.Fatima.Maria.Silva@roblox.com
10226,Aisha Aisha Sophia,Ivanov,48,Analyst,2016-01-24,233227317259,Female,On Leave,PRD,Aisha.Aisha.Sophia.Ivanov@roblox.com
10227,Mohammed Mateo Kwame,Khan,26,Executive,2024-05-03,233490605496,Male,Active,CST,Mohammed.Mateo.Kwame.Khan@roblox.com
10228,Chiamaka Ama Maria,Patel,27,Executive,2015-04-04,233523328110,Female,Active,OPS,Chiamaka.Ama.Maria.Patel@roblox.com
10229,Ella Adwoa,Silva,55,Analyst,2024-01-16,233236435988,Female,On Leave,FIN,Ella.Adwoa.Silva@roblox.com
10230,Kojo Elijah,Taylor,29,Consultant,2017-09-30,233276769035,Male,Active,CST,Kojo.Elijah.Taylor@roblox.com
10231,Maria Sakura,Brown,60,Assistant,2019-12-08,233542892847,Female,Inactive,DAT,Maria.Sakura.Brown@roblox.com
10232,Ella Olivia,Williams,41,Consultant,2022-11-27,233420156049,Female,On Leave,MKT,Ella.Olivia.Williams@roblox.com
10233,Sophia Grace,Boateng,31,Executive,2019-10-01,233348897367,Female,Inactive,OPS,Sophia.Grace.Boateng@roblox.com
10234,Luca Noah,Boateng,23,Consultant,2019-04-24,233572847510,Male,Inactive,HR,Luca.Noah.Boateng@roblox.com
10235,Aisha Olivia,Anderson,58,Manager,2019-11-20,233418386664,Female,Inactive,DAT,Aisha.Olivia.Anderson@roblox.com
10236,Ethan Hiroshi Kwame,Ivanov,24,Consultant,2020-03-24,233357950859,Male,Active,CST,Ethan.Hiroshi.Kwame.Ivanov@roblox.com
10237,Chiamaka Fatima Ava,Anderson,37,Analyst,2021-08-09,233430362094,Female,On Leave,MKT,Chiamaka.Fatima.Ava.Anderson@roblox.com
10238,Ananya Adwoa Mia,Rossi,42,Assistant,2018-03-15,233314687576,Female,On Leave,MKT,Ananya.Adwoa.Mia.Rossi@roblox.com
10239,Naomi Sofia,Patel,35,Executive,2015-07-07,233395189386,Female,Inactive,OPS,Naomi.Sofia.Patel@roblox.com
10240,Charlotte Charlotte Chiamaka,Okafor,27,Manager,2020-06-15,233427845753,Female,Active,ENG,Charlotte.Charlotte.Chiamaka.Okafor@roblox.com
10241,Zara Isabella Akosua,Taylor,22,Executive,2016-07-20,233443021571,Female,On Leave,FIN,Zara.Isabella.Akosua.Taylor@roblox.com
10242,Mohammed David Mohammed,Smith,53,Analyst,2017-01-07,233570253601,Male,Inactive,OPS,Mohammed.David.Mohammed.Smith@roblox.com
10243,Nathan Nathan Kojo,Khan,43,Manager,2020-10-27,233361666380,Male,Inactive,FIN,Nathan.Nathan.Kojo.Khan@roblox.com
10244,Sophia Maria Chiamaka,Lopez,52,Executive,2018-04-15,233257541208,Female,Inactive,OPS,Sophia.Maria.Chiamaka.Lopez@roblox.com
10245,Olivia Sophia Abena,Smith,46,Manager,2023-01-06,233538244857,Female,Inactive,FIN,Olivia.Sophia.Abena.Smith@roblox.com
10246,Sebastian Andres Alexander,Campbell,37,Analyst,2018-05-16,233524358983,Male,Active,FIN,Sebastian.Andres.Alexander.Campbell@roblox.com
10247,Ananya Maria Fatima,Okafor,35,Assistant,2018-01-04,233319168138,Female,Active,OPS,Ananya.Maria.Fatima.Okafor@roblox.com
10248,Kwame Kojo Elijah,Martinez,37,Analyst,2024-10-14,233593659941,Male,Inactive,DAT,Kwame.Kojo.Elijah.Martinez@roblox.com
10249,Sakura Hannah,Patel,57,Developer,2018-09-13,233456841207,Female,Inactive,CST,Sakura.Hannah.Patel@roblox.com
10250,Arjun Sebastian Kofi,Anderson,46,Developer,2024-02-17,233367480191,Male,Active,HR,Arjun.Sebastian.Kofi.Anderson@roblox.com
10251,Ama Charlotte,Okafor,28,Developer,2015-11-03,233303536062,Female,Inactive,PRD,Ama.Charlotte.Okafor@roblox.com
10252,Sakura,Garcia,58,Consultant,2019-01-01,233456412721,Female,On Leave,ENG,Sakura.Garcia@roblox.com
10253,Victoria Isabella Ava,Owusu,33,Manager,2022-09-04,233464102714,Female,On Leave,HR,Victoria.Isabella.Ava.Owusu@roblox.com
10254,Luca Noah Carlos,Smith,25,Executive,2020-07-08,233556749458,Male,On Leave,CST,Luca.Noah.Carlos.Smith@roblox.com
10255,Nathan Mohammed Michael,Silva,33,Executive,2022-07-30,233489280745,Male,On Leave,DAT,Nathan.Mohammed.Michael.Silva@roblox.com
10256,Mohammed Samuel Elijah,Anderson,43,Executive,2016-11-09,233207866591,Male,On Leave,MKT,Mohammed.Samuel.Elijah.Anderson@roblox.com
10257,Naomi Victoria Lina,Kim,48,Consultant,2018-07-19,233477802206,Female,Active,ENG,Naomi.Victoria.Lina.Kim@roblox.com
10258,Yusuf Kojo Alexander,Okafor,52,Consultant,2018-07-06,233305967247,Male,Active,ENG,Yusuf.Kojo.Alexander.Okafor@roblox.com
10259,Grace Olivia,Boateng,46,Developer,2023-02-01,233555001219,Female,Inactive,OPS,Grace.Olivia.Boateng@roblox.com
10260,Ama Isabella,Lopez,29,Analyst,2017-10-03,233549439756,Female,Inactive,OPS,Ama.Isabella.Lopez@roblox.com
10261,Abena Grace,Adjei,44,Developer,2021-09-28,233595533911,Female,Inactive,DAT,Abena.Grace.Adjei@roblox.com
10262,Chen Hannah,Patel,45,Consultant,2020-11-13,233450915001,Female,On Leave,CST,Chen.Hannah.Patel@roblox.com
10263,Grace Zara Adwoa,Osei,38,Manager,2020-06-29,233337291866,Female,Active,ENG,Grace.Zara.Adwoa.Osei@roblox.com
10264,Zara Grace,Martinez,31,Developer,2016-09-16,233524466456,Female,Inactive,HR,Zara.Grace.Martinez@roblox.com
10265,Olivia Olivia,Lopez,41,Assistant,2016-04-26,233273024437,Female,Active,ENG,Olivia.Olivia.Lopez@roblox.com
10266,Aisha Ava Hannah,Campbell,32,Consultant,2022-06-05,233549657429,Female,On Leave,HR,Aisha.Ava.Hannah.Campbell@roblox.com
10267,Sebastian,Kim,44,Manager,2018-05-07,233463544957,Male,On Leave,PRD,Sebastian.Kim@roblox.com
10268,Carlos Alexander,Williams,35,Developer,2015-05-03,233488264206,Male,On Leave,PRD,Carlos.Alexander.Williams@roblox.com
10269,Arjun David,Nguyen,32,Analyst,2021-07-20,233391612145,Male,On Leave,FIN,Arjun.David.Nguyen@roblox.com
10270,Carlos Kojo,Patel,26,Assistant,2020-02-08,233332961663,Male,On Leave,ENG,Carlos.Kojo.Patel@roblox.com
10271,Yusuf Luca,Okafor,60,Analyst,2015-09-04,233447005803,Male,Inactive,HR,Yusuf.Luca.Okafor@roblox.com
10272,Arjun Hiroshi,Rossi,37,Analyst,2021-08-29,233376090912,Male,Inactive,MKT,Arjun.Hiroshi.Rossi@roblox.com
10273,Michael Omar Ethan,Ivanov,29,Analyst,2018-10-20,233240695069,Male,On Leave,FIN,Michael.Omar.Ethan.Ivanov@roblox.com
10274,Carlos Elijah Noah,Khan,45,Developer,2022-04-04,233394072003,Male,Active,HR,Carlos.Elijah.Noah.Khan@roblox.com
10275,Carlos Daniel,Hassan,38,Analyst,2016-11-14,233282035523,Male,Active,PRD,Carlos.Daniel.Hassan@roblox.com
10276,Zara Abena Olivia,Silva,35,Analyst,2024-09-12,233464063048,Female,Inactive,OPS,Zara.Abena.Olivia.Silva@roblox.com
10277,Kofi Alexander,Lee,34,Analyst,2019-08-03,233236708014,Male,Inactive,ENG,Kofi.Alexander.Lee@roblox.com
10278,Mateo Nathan,Badu,35,Manager,2015-10-30,233417144854,Male,Inactive,ENG,Mateo.Nathan.Badu@roblox.com
10279,Arjun Alexander Arjun,Kim,41,Manager,2017-09-11,233347299571,Male,Inactive,FIN,Arjun.Alexander.Arjun.Kim@roblox.com
10280,Nathan Samuel,Kim,60,Executive,2016-01-29,233363329290,Male,On Leave,PRD,Nathan.Samuel.Kim@roblox.com
10281,Kwame Yusuf,Schmidt,36,Executive,2022-11-10,233319616889,Male,Inactive,OPS,Kwame.Yusuf.Schmidt@roblox.com
10282,Charlotte Mia,Schmidt,56,Manager,2023-05-04,233446412109,Female,Inactive,OPS,Charlotte.Mia.Schmidt@roblox.com
10283,Omar,Rossi,52,Developer,2017-02-27,233251271044,Male,On Leave,DAT,Omar.Rossi@roblox.com
10284,Sophia Sofia Ella,Badu,48,Executive,2021-09-08,233266811140,Female,Active,MKT,Sophia.Sofia.Ella.Badu@roblox.com
10285,Naomi Charlotte Ava,Badu,50,Developer,2024-09-06,233285659793,Female,Active,CST,Naomi.Charlotte.Ava.Badu@roblox.com
10286,Chiamaka Charlotte Victoria,Badu,43,Executive,2021-10-02,233397349341,Female,On Leave,FIN,Chiamaka.Charlotte.Victoria.Badu@roblox.com
10287,Sebastian Noah,Smith,29,Developer,2020-11-06,233543434664,Male,Inactive,FIN,Sebastian.Noah.Smith@roblox.com
10288,Luca Yusuf Ethan,Badu,38,Analyst,2017-02-27,233451264335,Male,Inactive,PRD,Luca.Yusuf.Ethan.Badu@roblox.com
10289,Nathan Omar Luca,Schmidt,48,Executive,2015-12-07,233205410388,Male,On Leave,HR,Nathan.Omar.Luca.Schmidt@roblox.com
10290,Adwoa Fatima Ella,Martinez,27,Assistant,2020-03-15,233352575832,Female,Active,OPS,Adwoa.Fatima.Ella.Martinez@roblox.com
10291,Liam Samuel,Hassan,45,Executive,2020-11-12,233340900517,Male,Inactive,FIN,Liam.Samuel.Hassan@roblox.com
10292,Hannah Ama Fatima,Mensah,43,Assistant,2023-03-27,233374212451,Female,Active,PRD,Hannah.Ama.Fatima.Mensah@roblox.com
10293,Chen Ama Olivia,Owusu,25,Executive,2020-01-20,233401527805,Female,Inactive,CST,Chen.Ama.Olivia.Owusu@roblox.com
10294,Luca Michael,Rossi,47,Analyst,2023-07-08,233278980343,Male,Inactive,HR,Luca.Michael.Rossi@roblox.com
10295,Grace Sofia,Garcia,44,Manager,2020-03-15,233513733402,Female,Inactive,FIN,Grace.Sofia.Garcia@roblox.com
10296,Sofia Naomi,Dubois,28,Developer,2024-09-01,233228129643,Female,Inactive,FIN,Sofia.Naomi.Dubois@roblox.com
10297,Sakura Sakura,Nguyen,22,Executive,2022-08-06,233219293358,Female,On Leave,PRD,Sakura.Sakura.Nguyen@roblox.com
10298,Grace Ama,Williams,48,Assistant,2024-05-23,233350725820,Female,Active,MKT,Grace.Ama.Williams@roblox.com
10299,Sofia Hannah,Badu,42,Executive,2024-06-02,233528297236,Female,On Leave,CST,Sofia.Hannah.Badu@roblox.com
10300,Zara Abena,Adjei,51,Analyst,2019-11-24,233554987886,Female,Inactive,FIN,Zara.Abena.Adjei@roblox.com
10301,Mia,Okafor,25,Manager,2023-02-25,233418376649,Female,On Leave,FIN,Mia.Okafor@roblox.com
10302,Victoria Akosua,Okafor,24,Assistant,2016-08-20,233315067037,Female,On Leave,ENG,Victoria.Akosua.Okafor@roblox.com
10303,Nathan Yusuf Elijah,Badu,26,Consultant,2021-08-05,233504382643,Male,On Leave,DAT,Nathan.Yusuf.Elijah.Badu@roblox.com
10304,Ella Aisha,Lee,58,Analyst,2015-09-20,233466095222,Female,Active,DAT,Ella.Aisha.Lee@roblox.com
10305,Elijah Luca,Nguyen,56,Manager,2017-11-07,233296573260,Male,On Leave,OPS,Elijah.Luca.Nguyen@roblox.com
10306,Michael Ethan,Anderson,52,Developer,2023-06-29,233335446765,Male,On Leave,CST,Michael.Ethan.Anderson@roblox.com
10307,Fatima Sofia Emily,Garcia,31,Consultant,2024-11-02,233209146433,Female,Inactive,DAT,Fatima.Sofia.Emily.Garcia@roblox.com
10308,Ethan Samuel,Adjei,59,Analyst,2022-07-26,233374724323,Male,Active,DAT,Ethan.Samuel.Adjei@roblox.com
10309,Carlos Yusuf Sebastian,Osei,24,Consultant,2023-06-07,233453971741,Male,On Leave,DAT,Carlos.Yusuf.Sebastian.Osei@roblox.com
10310,Akosua Abena,Williams,27,Executive,2023-07-20,233285727469,Female,Active,CST,Akosua.Abena.Williams@roblox.com
10311,Andres Elijah Kofi,Lopez,50,Executive,2020-12-11,233374266861,Male,On Leave,FIN,Andres.Elijah.Kofi.Lopez@roblox.com
10312,Akosua Naomi,Schmidt,51,Executive,2019-06-23,233354897772,Female,Active,PRD,Akosua.Naomi.Schmidt@roblox.com
10313,Chen Abena Charlotte,Osei,50,Assistant,2024-03-04,233567358593,Female,Inactive,CST,Chen.Abena.Charlotte.Osei@roblox.com
10314,Daniel Samuel Noah,Boateng,43,Assistant,2023-05-21,233227204823,Male,Active,ENG,Daniel.Samuel.Noah.Boateng@roblox.com
10315,Mia Chen Sophia,Garcia,38,Analyst,2020-09-03,233303235275,Female,Active,OPS,Mia.Chen.Sophia.Garcia@roblox.com
10316,Liam Sebastian,Nguyen,40,Consultant,2019-04-09,233572733482,Male,On Leave,HR,Liam.Sebastian.Nguyen@roblox.com
10317,Chiamaka Olivia,Owusu,48,Executive,2016-10-31,233279779636,Female,Active,CST,Chiamaka.Olivia.Owusu@roblox.com
10318,Mia Zara Ama,Lee,23,Analyst,2017-12-25,233541097603,Female,Active,OPS,Mia.Zara.Ama.Lee@roblox.com
10319,Zara Sophia Chiamaka,Kim,31,Assistant,2020-06-17,233518594977,Female,On Leave,MKT,Zara.Sophia.Chiamaka.Kim@roblox.com
10320,Hannah Charlotte,Kim,40,Consultant,2023-03-04,233508473056,Female,On Leave,FIN,Hannah.Charlotte.Kim@roblox.com
10321,Kojo Noah,Nguyen,41,Developer,2016-07-13,233492539015,Male,On Leave,MKT,Kojo.Noah.Nguyen@roblox.com
10322,Wei Alexander,Nguyen,55,Consultant,2016-04-03,233388691920,Male,Active,ENG,Wei.Alexander.Nguyen@roblox.com
10323,Ama Ama Ella,Khan,31,Executive,2021-11-30,233315997517,Female,On Leave,OPS,Ama.Ama.Ella.Khan@roblox.com
10324,Emily Hannah,Owusu,46,Assistant,2021-11-16,233495358432,Female,Active,CST,Emily.Hannah.Owusu@roblox.com
10325,Noah Yusuf Kofi,Campbell,55,Executive,2017-12-14,233241580681,Male,Active,HR,Noah.Yusuf.Kofi.Campbell@roblox.com
10326,Akosua Chiamaka Emily,Owusu,47,Executive,2016-07-12,233415090938,Female,On Leave,DAT,Akosua.Chiamaka.Emily.Owusu@roblox.com
10327,Akosua Abena Victoria,Hassan,45,Manager,2017-02-13,233369836626,Female,Inactive,MKT,Akosua.Abena.Victoria.Hassan@roblox.com
10328,Zara Adwoa Olivia,Hassan,35,Analyst,2024-05-15,233388097636,Female,On Leave,PRD,Zara.Adwoa.Olivia.Hassan@roblox.com
10329,David Omar Mohammed,Rossi,22,Analyst,2025-01-21,233244710455,Male,Inactive,MKT,David.Omar.Mohammed.Rossi@roblox.com
10330,Noah Noah,Williams,38,Executive,2022-07-09,233481907333,Male,Inactive,FIN,Noah.Noah.Williams@roblox.com
10331,Akosua Adwoa,Lopez,25,Consultant,2015-05-05,233313827613,Female,Active,DAT,Akosua.Adwoa.Lopez@roblox.com
10332,David Isaac,Smith,44,Developer,2025-03-08,233410943621,Male,Active,OPS,David.Isaac.Smith@roblox.com
10333,Yaw Mateo,Boateng,48,Developer,2021-10-12,233224438775,Male,Active,FIN,Yaw.Mateo.Boateng@roblox.com
10334,Victoria Grace Sakura,Patel,48,Consultant,2023-05-09,233202230989,Female,Active,OPS,Victoria.Grace.Sakura.Patel@roblox.com
10335,Michael Daniel Yaw,Ivanov,45,Manager,2024-01-23,233431913216,Male,Active,PRD,Michael.Daniel.Yaw.Ivanov@roblox.com
10336,Kwame Andres Luca,Badu,31,Manager,2016-01-25,233312511524,Male,On Leave,FIN,Kwame.Andres.Luca.Badu@roblox.com
10337,Michael Elijah Kwame,Okafor,38,Consultant,2016-10-15,233498529086,Male,Inactive,CST,Michael.Elijah.Kwame.Okafor@roblox.com
10338,Akosua Ama Charlotte,Martinez,26,Executive,2019-10-27,233351770997,Female,On Leave,HR,Akosua.Ama.Charlotte.Martinez@roblox.com
10339,Chiamaka Hannah,Garcia,26,Executive,2019-10-29,233400657333,Female,Active,MKT,Chiamaka.Hannah.Garcia@roblox.com
10340,Hiroshi Mateo Noah,Owusu,60,Executive,2024-02-28,233506362942,Male,Active,HR,Hiroshi.Mateo.Noah.Owusu@roblox.com
10341,David Omar,Williams,36,Executive,2015-09-07,233288807955,Male,Inactive,PRD,David.Omar.Williams@roblox.com
10342,Arjun Kofi Alexander,Khan,37,Analyst,2021-09-09,233238719287,Male,Active,MKT,Arjun.Kofi.Alexander.Khan@roblox.com
10343,Sophia Isabella,Rossi,24,Assistant,2023-01-14,233471005530,Female,On Leave,OPS,Sophia.Isabella.Rossi@roblox.com
10344,David Kwame,Hassan,46,Consultant,2023-08-12,233321889183,Male,On Leave,DAT,David.Kwame.Hassan@roblox.com
10345,Fatima Abena,Mensah,46,Executive,2024-03-11,233563496635,Female,Active,OPS,Fatima.Abena.Mensah@roblox.com
10346,Ananya Adwoa Akosua,Garcia,46,Executive,2025-02-17,233278586048,Female,On Leave,CST,Ananya.Adwoa.Akosua.Garcia@roblox.com
10347,Mia Grace,Smith,33,Consultant,2018-09-23,233340029083,Female,On Leave,HR,Mia.Grace.Smith@roblox.com
10348,Olivia Ella,Anderson,31,Manager,2020-11-26,233426520106,Female,Active,FIN,Olivia.Ella.Anderson@roblox.com
10349,Liam Nathan,Martinez,55,Developer,2019-08-06,233336096447,Male,On Leave,ENG,Liam.Nathan.Martinez@roblox.com
10350,Naomi Ava,Nguyen,31,Consultant,2019-04-28,233420659308,Female,Active,CST,Naomi.Ava.Nguyen@roblox.com
10351,Emily Adwoa Ella,Patel,58,Executive,2016-08-17,233380403996,Female,Active,MKT,Emily.Adwoa.Ella.Patel@roblox.com
10352,Grace Sakura,Ivanov,46,Analyst,2015-09-12,233365735420,Female,Inactive,DAT,Grace.Sakura.Ivanov@roblox.com
10353,Emily Naomi,Owusu,52,Analyst,2015-09-18,233316448117,Female,On Leave,DAT,Emily.Naomi.Owusu@roblox.com
10354,Mia Isabella Charlotte,Dubois,32,Developer,2022-07-08,233583296560,Female,On Leave,OPS,Mia.Isabella.Charlotte.Dubois@roblox.com
10355,Grace Sakura,Mensah,43,Manager,2021-12-19,233467265647,Female,Active,CST,Grace.Sakura.Mensah@roblox.com
10356,Arjun Liam,Silva,42,Manager,2020-10-26,233403998380,Male,Active,DAT,Arjun.Liam.Silva@roblox.com
10357,Abena Sakura,Silva,29,Manager,2017-07-08,233299369823,Female,Inactive,MKT,Abena.Sakura.Silva@roblox.com
10358,Luca Luca,Silva,49,Developer,2017-06-11,233453627760,Male,Inactive,ENG,Luca.Luca.Silva@roblox.com
10359,Yaw Andres,Dubois,51,Assistant,2019-10-22,233386533419,Male,Inactive,OPS,Yaw.Andres.Dubois@roblox.com
10360,Naomi Emily,Silva,29,Executive,2025-02-21,233339498101,Female,On Leave,OPS,Naomi.Emily.Silva@roblox.com
